path,weather,image_id,pred,task,model
../dataset/test/images/snow_test_00118.jpg,snow,snow_test_00118,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00104.jpg,haze/sand/dust,dust_test_00104,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00001.jpg,snow,snow_test_00001,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00135.jpg,wildfire,wildfire_test_00135,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00063.jpg,rain,heavy_rain_test_00063,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00024.jpg,tornado,tornado_test_00024,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00218.jpg,rain,heavy_rain_test_00218,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00489.jpg,flooding,flooding_test_00489,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00131.jpg,tornado,tornado_test_00131,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00010.jpg,fog,fog_test_00010,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00107.jpg,wildfire,wildfire_test_00107,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00095.jpg,wildfire,wildfire_test_00095,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00216.jpg,snow,snow_test_00216,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00250.jpg,snow,snow_test_00250,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00020.jpg,rain,heavy_rain_test_00020,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00288.jpg,wildfire,wildfire_test_00288,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00170.jpg,snow,snow_test_00170,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00224.jpg,rain,heavy_rain_test_00224,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00100.jpg,snow,snow_test_00100,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00082.jpg,wildfire,wildfire_test_00082,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00097.jpg,haze/sand/dust,dust_test_00097,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00101.jpg,tornado,tornado_test_00101,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00803.jpg,flooding,flooding_test_00803,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00913.jpg,flooding,flooding_test_00913,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00081.jpg,haze/sand/dust,dust_test_00081,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00002.jpg,fog,fog_test_00002,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00125.jpg,haze/sand/dust,dust_test_00125,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00127.jpg,tornado,tornado_test_00127,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00086.jpg,tornado,tornado_test_00086,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00836.jpg,flooding,flooding_test_00836,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00384.jpg,flooding,flooding_test_00384,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00172.jpg,rain,heavy_rain_test_00172,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00031.jpg,flooding,flooding_test_00031,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00046.jpg,haze/sand/dust,dust_test_00046,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00272.jpg,flooding,flooding_test_00272,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00027.jpg,fog,fog_test_00027,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00328.jpg,snow,snow_test_00328,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00079.jpg,wildfire,wildfire_test_00079,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00094.jpg,tornado,tornado_test_00094,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00019.jpg,haze/sand/dust,dust_test_00019,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00627.jpg,flooding,flooding_test_00627,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00119.jpg,wildfire,wildfire_test_00119,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00144.jpg,rain,heavy_rain_test_00144,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00046.jpg,rain,heavy_rain_test_00046,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00039.jpg,haze/sand/dust,dust_test_00039,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00247.jpg,wildfire,wildfire_test_00247,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00102.jpg,fog,fog_test_00102,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00066.jpg,tornado,tornado_test_00066,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00099.jpg,fog,fog_test_00099,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00004.jpg,fog,fog_test_00004,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00036.jpg,tornado,tornado_test_00036,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00017.jpg,haze/sand/dust,dust_test_00017,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00054.jpg,wildfire,wildfire_test_00054,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00078.jpg,rain,heavy_rain_test_00078,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00042.jpg,fog,fog_test_00042,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00134.jpg,haze/sand/dust,dust_test_00134,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00016.jpg,haze/sand/dust,dust_test_00016,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00125.jpg,tornado,tornado_test_00125,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00013.jpg,haze/sand/dust,dust_test_00013,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_01002.jpg,flooding,flooding_test_01002,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00081.jpg,tornado,tornado_test_00081,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00132.jpg,wildfire,wildfire_test_00132,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00069.jpg,haze/sand/dust,dust_test_00069,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00114.jpg,flooding,flooding_test_00114,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00557.jpg,flooding,flooding_test_00557,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00153.jpg,rain,heavy_rain_test_00153,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00085.jpg,tornado,tornado_test_00085,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00121.jpg,wildfire,wildfire_test_00121,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00171.jpg,snow,snow_test_00171,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00130.jpg,tornado,tornado_test_00130,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00812.jpg,flooding,flooding_test_00812,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00262.jpg,snow,snow_test_00262,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00113.jpg,tornado,tornado_test_00113,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00032.jpg,haze/sand/dust,dust_test_00032,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00021.jpg,haze/sand/dust,dust_test_00021,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00159.jpg,snow,snow_test_00159,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00076.jpg,tornado,tornado_test_00076,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00044.jpg,haze/sand/dust,dust_test_00044,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00239.jpg,rain,heavy_rain_test_00239,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00145.jpg,tornado,tornado_test_00145,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00095.jpg,rain,heavy_rain_test_00095,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00202.jpg,wildfire,wildfire_test_00202,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00003.jpg,fog,fog_test_00003,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00051.jpg,fog,fog_test_00051,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00095.jpg,snow,snow_test_00095,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00102.jpg,tornado,tornado_test_00102,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00213.jpg,rain,heavy_rain_test_00213,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00026.jpg,tornado,tornado_test_00026,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00248.jpg,rain,heavy_rain_test_00248,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00066.jpg,wildfire,wildfire_test_00066,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00666.jpg,flooding,flooding_test_00666,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00275.jpg,snow,snow_test_00275,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00072.jpg,haze/sand/dust,dust_test_00072,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00309.jpg,snow,snow_test_00309,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00106.jpg,wildfire,wildfire_test_00106,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00083.jpg,fog,fog_test_00083,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00186.jpg,wildfire,wildfire_test_00186,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00261.jpg,wildfire,wildfire_test_00261,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00054.jpg,tornado,tornado_test_00054,none,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00190.jpg,rain,heavy_rain_test_00190,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00052.jpg,wildfire,wildfire_test_00052,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00086.jpg,wildfire,wildfire_test_00086,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00078.jpg,haze/sand/dust,dust_test_00078,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00266.jpg,flooding,flooding_test_00266,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00018.jpg,fog,fog_test_00018,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00215.jpg,rain,heavy_rain_test_00215,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00841.jpg,flooding,flooding_test_00841,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00110.jpg,tornado,tornado_test_00110,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00112.jpg,haze/sand/dust,dust_test_00112,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00226.jpg,rain,heavy_rain_test_00226,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00421.jpg,flooding,flooding_test_00421,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00162.jpg,rain,heavy_rain_test_00162,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00110.jpg,wildfire,wildfire_test_00110,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00019.jpg,rain,heavy_rain_test_00019,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00054.jpg,snow,snow_test_00054,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00085.jpg,wildfire,wildfire_test_00085,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00025.jpg,fog,fog_test_00025,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00241.jpg,wildfire,wildfire_test_00241,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00132.jpg,rain,heavy_rain_test_00132,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00049.jpg,haze/sand/dust,dust_test_00049,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00257.jpg,flooding,flooding_test_00257,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00107.jpg,rain,heavy_rain_test_00107,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00030.jpg,fog,fog_test_00030,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00122.jpg,tornado,tornado_test_00122,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00131.jpg,rain,heavy_rain_test_00131,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00068.jpg,fog,fog_test_00068,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00051.jpg,haze/sand/dust,dust_test_00051,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00103.jpg,snow,snow_test_00103,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00210.jpg,rain,heavy_rain_test_00210,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00288.jpg,snow,snow_test_00288,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00236.jpg,wildfire,wildfire_test_00236,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00014.jpg,tornado,tornado_test_00014,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00307.jpg,flooding,flooding_test_00307,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00026.jpg,fog,fog_test_00026,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00065.jpg,haze/sand/dust,dust_test_00065,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00209.jpg,wildfire,wildfire_test_00209,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00097.jpg,fog,fog_test_00097,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00195.jpg,rain,heavy_rain_test_00195,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00006.jpg,haze/sand/dust,dust_test_00006,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00230.jpg,flooding,flooding_test_00230,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00279.jpg,snow,snow_test_00279,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00033.jpg,fog,fog_test_00033,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00272.jpg,snow,snow_test_00272,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00030.jpg,rain,heavy_rain_test_00030,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00045.jpg,fog,fog_test_00045,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00133.jpg,tornado,tornado_test_00133,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00090.jpg,haze/sand/dust,dust_test_00090,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00311.jpg,snow,snow_test_00311,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00748.jpg,flooding,flooding_test_00748,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00098.jpg,wildfire,wildfire_test_00098,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00026.jpg,haze/sand/dust,dust_test_00026,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00073.jpg,tornado,tornado_test_00073,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00101.jpg,fog,fog_test_00101,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00029.jpg,haze/sand/dust,dust_test_00029,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00078.jpg,fog,fog_test_00078,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00187.jpg,rain,heavy_rain_test_00187,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00258.jpg,snow,snow_test_00258,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00622.jpg,flooding,flooding_test_00622,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00012.jpg,fog,fog_test_00012,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00168.jpg,rain,heavy_rain_test_00168,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00114.jpg,tornado,tornado_test_00114,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00087.jpg,fog,fog_test_00087,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00052.jpg,rain,heavy_rain_test_00052,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00031.jpg,fog,fog_test_00031,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00063.jpg,fog,fog_test_00063,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00027.jpg,snow,snow_test_00027,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00058.jpg,tornado,tornado_test_00058,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00006.jpg,fog,fog_test_00006,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00044.jpg,fog,fog_test_00044,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00862.jpg,flooding,flooding_test_00862,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00194.jpg,wildfire,wildfire_test_00194,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00822.jpg,flooding,flooding_test_00822,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00109.jpg,tornado,tornado_test_00109,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00209.jpg,rain,heavy_rain_test_00209,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00168.jpg,snow,snow_test_00168,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00035.jpg,fog,fog_test_00035,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00962.jpg,flooding,flooding_test_00962,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00095.jpg,haze/sand/dust,dust_test_00095,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00011.jpg,fog,fog_test_00011,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00249.jpg,wildfire,wildfire_test_00249,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00008.jpg,haze/sand/dust,dust_test_00008,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00806.jpg,flooding,flooding_test_00806,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00253.jpg,snow,snow_test_00253,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00024.jpg,wildfire,wildfire_test_00024,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00042.jpg,tornado,tornado_test_00042,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00793.jpg,flooding,flooding_test_00793,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00147.jpg,tornado,tornado_test_00147,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00038.jpg,snow,snow_test_00038,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00112.jpg,wildfire,wildfire_test_00112,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00013.jpg,wildfire,wildfire_test_00013,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00103.jpg,tornado,tornado_test_00103,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00287.jpg,flooding,flooding_test_00287,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00011.jpg,tornado,tornado_test_00011,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00009.jpg,snow,snow_test_00009,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/wildfire_test_00291.jpg,wildfire,wildfire_test_00291,wildfire,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00298.jpg,snow,snow_test_00298,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00093.jpg,fog,fog_test_00093,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00005.jpg,tornado,tornado_test_00005,tornado,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00008.jpg,tornado,tornado_test_00008,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00138.jpg,tornado,tornado_test_00138,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00024.jpg,rain,heavy_rain_test_00024,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00033.jpg,haze/sand/dust,dust_test_00033,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/fog_test_00022.jpg,fog,fog_test_00022,fog,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00115.jpg,rain,heavy_rain_test_00115,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00071.jpg,snow,snow_test_00071,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/dust_test_00120.jpg,haze/sand/dust,dust_test_00120,haze/sand/dust,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00038.jpg,tornado,tornado_test_00038,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/heavy_rain_test_00171.jpg,rain,heavy_rain_test_00171,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00050.jpg,tornado,tornado_test_00050,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00334.jpg,flooding,flooding_test_00334,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/flooding_test_00584.jpg,flooding,flooding_test_00584,flooding,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/tornado_test_00021.jpg,tornado,tornado_test_00021,rain,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00251.jpg,snow,snow_test_00251,snow,wc,gemini-3.1-flash-lite-preview
../dataset/test/images/snow_test_00005.jpg,snow,snow_test_00005,snow,wc,gemini-3.1-flash-lite-preview
